Word,Polarity
pressure,neutral
strong,weakpos
need,neutral
very,neutral
well,strongpos
strong,weakpos
primary,neutral
hopes,strongpos
pressure,neutral
strong,weakpos
need,neutral
very,neutral
well,strongpos
strong,weakpos
primary,neutral
hopes,strongpos
look,neutral
best,weakpos
would,neutral
think,neutral
would,neutral
Even,weakpos
contention,weakneg
primary,neutral
failure,strongneg
gain,strongpos
looks,neutral
hopes,strongpos
mostly,neutral
white,weakpos
top,weakpos
Democratic,weakpos
top,weakpos
Democratic,weakpos
top,weakpos
Democratic,weakpos
screaming,strongneg
wow,weakpos
so,neutral
good,strongpos
just,strongpos
free,strongpos
BEST,weakpos
POSSIBLE,neutral
electrified,weakpos
else,neutral
screaming,strongneg
wow,weakpos
so,neutral
good,strongpos
just,strongpos
free,strongpos
BEST,weakpos
POSSIBLE,neutral
electrified,weakpos
else,neutral
Support,strongpos
gaining,strongpos
points,neutral
Feel,neutral
gain,strongpos
fail,strongneg
gaining,strongpos
Feel,neutral
gain,strongpos
fail,strongneg
gaining,strongpos
Feel,neutral
gain,strongpos
fail,strongneg
gains,strongpos
smart,weakpos
enough,neutral
know,neutral
still,neutral
fiasco,strongneg
still,neutral
unclear,weakneg
gained,strongpos
support,strongpos
quite,neutral
solid,weakpos
fresh,strongpos
FAKE,strongneg
gaining,strongpos
thinks,neutral
primary,neutral
key,neutral
know,neutral
effectively,neutral
expression,neutral
popular,weakpos
Even,weakpos
gaining,strongpos
thinks,neutral
thinks,neutral
primary,neutral
debacle,strongneg
break,strongneg
differences,neutral
prove,neutral
pretty,weakpos
much,neutral
thinks,neutral
Primary,neutral
primary,neutral
gains,strongpos
Still,neutral
primary,neutral
key,neutral
know,neutral
bad,strongneg
well,strongpos
super,strongpos
could,neutral
ploy,weakneg
shelter,strongpos
sick,strongneg
sure,weakpos
Just,strongpos
actually,neutral
look,neutral
gaining,strongpos
points,neutral
still,neutral
could,neutral
lose,strongneg
still,neutral
irrelevant,strongneg
wanted,strongpos
little,weakneg
right,weakpos
just,strongpos
Excited,strongpos
Democratic,weakpos
throwing,weakneg
support,strongpos
invalidate,strongneg
victory,strongpos
looking,neutral
great,weakpos
Nasty,strongneg
Nasty,strongneg
still,neutral
Primary,neutral
Primary,neutral
Primary,neutral
still,neutral
Points,neutral
Oh,neutral
like,strongpos
gains,strongpos
gaining,strongpos
points,neutral
positive,weakpos
move,neutral
Moving,neutral
Moving,neutral
know,neutral
massive,neutral
surge,weakpos
could,neutral
danger,strongneg
loses,strongneg
rough,weakneg
chasten,weakneg
hot,strongpos
normal,strongpos
normal,strongpos
expressions,neutral
rat,strongneg
poison,strongneg
claiming,neutral
victory,strongpos
popular,weakpos
even,weakpos
close,weakneg
entire,neutral
narrow,weakneg
show,neutral
corrupt,strongneg
claimed,neutral
victory,strongpos
victorious,strongpos
unfortunate,strongneg
thus,neutral
depriving,strongneg
could,neutral
Fresh,strongpos
Dig,strongneg
‘Transparency,neutral
aggressive,strongneg
activists,neutral
confront,strongneg
claiming,neutral
strong,weakpos
claiming,neutral
strong,weakpos
just,strongpos
else,neutral
good,strongpos
still,neutral
undecided,weakneg
rivals,weakneg
success,strongpos
fight,strongneg
primary,neutral
Gains,strongpos
oh,neutral
viable,strongpos
conceded,strongneg
defeat,strongneg
must,neutral
harass,strongneg
belittle,strongneg
help,weakpos
criticism,strongneg
mocking,strongneg
cutting,weakneg
large,weakpos
undecided,weakneg
best,weakpos
smart,weakpos
perspective,neutral
supporters,strongpos
most,neutral
Defense,weakpos
courting,weakpos
inclusive,weakpos
just,strongpos
grotesque,strongneg
rhetorical,weakneg
Gains,strongpos
Gains,strongpos
Big,neutral
rivals,weakneg
success,strongpos
criticized,strongneg
yep,weakpos
although,weakneg
increasingly,neutral
difficult,strongneg
Defense,weakpos
courting,weakpos
inclusive,weakpos
just,strongpos
grotesque,strongneg
rhetorical,weakneg
Gains,strongpos
still,neutral
undecided,weakneg
STAND,weakpos
BLACK,weakneg
NEED,weakneg
really,neutral
just,strongpos
critical,strongneg
primary,neutral
gains,strongpos
primary,neutral
big,neutral
Fight,strongneg
against,weakneg
payback,weakneg
Oh,neutral
Good,strongpos
against,weakneg
payback,weakneg
criticized,strongneg
big,neutral
primary,neutral
still,neutral
top,weakpos
rivals,weakneg
Democratic,weakpos
GAINS,strongpos
defended,weakpos
offensive,weakneg
against,weakneg
denying,strongneg
encouraging,strongpos
Democratic,weakpos
primary,neutral
big,neutral
Primary,neutral
appears,neutral
primary,neutral
shows,neutral
primary,neutral
boiling,strongneg
Big,neutral
gain,strongpos
gains,strongpos
courting,weakpos
inclusive,weakpos
just,strongpos
grotesque,strongneg
rhetorical,weakneg
claiming,neutral
victory,strongpos
Big,neutral
flaws,strongneg
show,neutral
really,neutral
just,strongpos
critical,strongneg
primary,neutral
black,weakneg
Big,neutral
must,neutral
loves,strongpos
need,neutral
swing,neutral
primary,neutral
Big,neutral
primary,neutral
against,weakneg
black,weakneg
cold,strongneg
fight,strongneg
disappointed,strongneg
swing,neutral
primary,neutral
seriously,weakneg
considering,neutral
Primary,neutral
black,weakneg
Big,neutral
primary,neutral
swing,neutral
primary,neutral
destroyed,strongneg
best,weakpos
primary,neutral
too,strongneg
comeback,weakpos
Big,neutral
against,weakneg
just,strongpos
primary,neutral
Democratic,weakpos
rivals,weakneg
Black,weakneg
just,strongpos
Whatever,weakneg
could,neutral
problem,strongneg
sophisticated,weakpos
needs,neutral
really,neutral
just,strongpos
critical,strongneg
primary,neutral
factual,neutral
rhetoric,weakneg
primary,neutral
black,weakneg
unity,strongpos
primary,neutral
very,neutral
happy,strongpos
shortsighted,weakneg
dominate,weakneg
ideas,neutral
flaws,strongneg
show,neutral
offensive,weakneg
attack,strongneg
disparaged,strongneg
really,neutral
wants,strongpos
should,neutral
stand,weakpos
flaws,strongneg
show,neutral
flaws,strongneg
show,neutral
flaws,strongneg
show,neutral
likely,neutral
Democratic,weakpos
just,strongpos
primary,neutral
least,weakneg
points,neutral
clear,strongpos
flaws,strongneg
show,neutral
flaws,strongneg
show,neutral
touching,neutral
trying,weakneg
assure,strongpos
friend,strongpos
attacking,strongneg
primary,neutral
racist,strongneg
want,strongpos
appears,neutral
Supporters,strongpos
attacks,strongneg
against,weakneg
primary,neutral
Supporters,strongpos
attacks,strongneg
against,weakneg
primary,neutral
primary,neutral
Primary,neutral
should,neutral
able,weakpos
okay,strongpos
looks,neutral
best,weakpos
primary,neutral
improve,strongpos
well,strongpos
Perhaps,neutral
right,weakpos
Support,strongpos
Supporters,strongpos
Supporters,strongpos
Supporters,strongpos
attacks,strongneg
Democratic,weakpos
opponents,strongneg
fraud,strongneg
brains,weakpos
Supporters,strongpos
fight,strongneg
supporters,strongpos
jeers,strongneg
cheers,strongpos
primary,neutral
Democratic,weakpos
hopefuls,strongpos
primary,neutral
primary,neutral
Supporters,strongpos
needs,neutral
Democratic,weakpos
hopefuls,strongpos
primary,neutral
Supporters,strongpos
primary,neutral
show,neutral
Rivals,weakneg
attack,strongneg
urgency,weakneg
least,weakneg
Rivals,weakneg
attack,strongneg
urgency,weakneg
Rivals,weakneg
attack,strongneg
urgency,weakneg
maybe,neutral
Democratic,weakpos
truly,strongpos
hurting,strongneg
swing,neutral
primary,neutral
top,weakpos
Big,neutral
attacks,strongneg
against,weakneg
primary,neutral
attacks,strongneg
attacks,strongneg
against,weakneg
primary,neutral
Supporters,strongpos
mocks,strongneg
vice,strongneg
primary,neutral
Supporters,strongpos
show,neutral
would,neutral
against,weakneg
would,neutral
surge,weakpos
show,neutral
Democratic,weakpos
primary,neutral
primary,neutral
Big,neutral
attacks,strongneg
against,weakneg
primary,neutral
big,neutral
big,neutral
very,neutral
claims,neutral
know,neutral
best,weakpos
though,neutral
attack,strongneg
tepid,strongneg
big,neutral
attacks,strongneg
against,weakneg
primary,neutral
top,weakpos
attacks,strongneg
against,weakneg
primary,neutral
Wow,weakpos
so,neutral
impressive,strongpos
primary,neutral
Supporters,strongpos
Supporters,strongpos
Supporters,strongpos
primary,neutral
comfortable,strongpos
attacking,strongneg
so,neutral
quite,neutral
Big,neutral
just,strongpos
Supporters,strongpos
black,weakneg
exceed,strongpos
primary,neutral
primary,neutral
swing,neutral
primary,neutral
Supporters,strongpos
Nervous,strongneg
Supporters,strongpos
DESTROYS,strongneg
attacks,strongneg
against,weakneg
primary,neutral
big,neutral
attacks,strongneg
against,weakneg
primary,neutral
Supporters,strongpos
Negative,strongneg
Against,weakneg
actually,neutral
showing,neutral
promising,weakpos
dirt,strongneg
completely,neutral
threat,strongneg
still,neutral
attacks,strongneg
loss,strongneg
positive,weakpos
disadvantaged,strongneg
splits,weakneg
supporters,strongpos
should,neutral
consider,neutral
gamble,weakneg
incredibly,strongpos
strong,weakpos
loves,strongpos
should,neutral
hurts,strongneg
decent,strongpos
maybe,neutral
even,weakpos
considering,neutral
should,neutral
rightfully,strongpos
celebrating,strongpos
mired,strongneg
criticism,strongneg
primary,neutral
Full,neutral
attacks,strongneg
Democratic,weakpos
primary,neutral
looks,neutral
success,strongpos
looks,neutral
success,strongpos
Moderate,weakpos
still,neutral
buoyant,weakpos
primary,neutral
just,strongpos
showing,neutral
fresh,strongpos
great,weakpos
conscientious,weakpos
need,neutral
white,weakpos
Happy,strongpos
looks,neutral
success,strongpos
looking,neutral
looks,neutral
appreciate,weakpos
achieved,strongpos
?Truly,strongpos
magical,strongpos
looks,neutral
success,strongpos
white,weakpos
feeling,neutral
fresh,strongpos
think,neutral
matter,neutral
think,neutral
thinking,neutral
interest,strongpos
importance,weakpos
exaggeration,strongneg
strong,weakpos
Chokes,strongneg
worried,strongneg
show,neutral
strong,weakpos
open,weakpos
Primary,neutral
means,neutral
could,neutral
looking,neutral
looks,neutral
strong,weakpos
strong,weakpos
popular,weakpos
Democratic,weakpos
Democratic,weakpos
fiery,weakpos
reveals,neutral
primary,neutral
fight,strongneg
vie,weakneg
Democratic,weakpos
Democratic,weakpos
just,strongpos
wealthy,weakpos
Confidence,strongpos
primary,neutral
primary,neutral
primary,neutral
shocked,weakneg
needs,neutral
support,strongpos
help,weakpos
primary,neutral
primary,neutral
primary,neutral
primary,neutral
complicated,weakneg
white,weakpos
Democratic,weakpos
white,weakpos
low,strongneg
cares,strongpos
hoping,strongpos
support,strongpos
looks,neutral
even,weakpos
robust,strongpos
help,weakpos
key,neutral
primary,neutral
primary,neutral
fight,strongneg
primary,neutral
primary,neutral
please,strongpos
primary,neutral
fight,strongneg
Support,strongpos
primary,neutral
Democratic,weakpos
Nervous,strongneg
unity,strongpos
favorite,strongpos
fight,strongneg
believe,neutral
need,neutral
big,neutral
OH,neutral
primary,neutral
big,neutral
confident,strongpos
still,neutral
primary,neutral
unity,strongpos
Well,strongpos
ridiculous,strongneg
worth,strongpos
known,neutral
worth,strongpos
wealthy,weakpos
primary,neutral
wealthy,weakpos
primary,neutral
unity,strongpos
primary,neutral
points,neutral
Wonder,strongpos
strong,weakpos
preference,weakpos
better,strongpos
unity,strongpos
primary,neutral
Feel,neutral
gain,strongpos
fail,strongneg
likely,neutral
Democratic,weakpos
Democratic,weakpos
reveals,neutral
primary,neutral
reveals,neutral
primary,neutral
wealthy,weakpos
likely,neutral
Democratic,weakpos
truly,strongpos
‘astounded,weakpos
primary,neutral
wealthy,weakpos
primary,neutral
unity,strongpos
wealthy,weakpos
primary,neutral
likely,neutral
primary,neutral
Democratic,weakpos
primary,neutral
primary,neutral
Democratic,weakpos
likely,neutral
Democratic,weakpos
better-than-expected,strongpos
likely,neutral
rivals,weakneg
Democratic,weakpos
Democratic,weakpos
narrow,weakneg
enthusiasm,strongpos
attack,strongneg
against,weakneg
strong,weakpos
primary,neutral
unity,strongpos
wealthy,weakpos
just,strongpos
primary,neutral
could,neutral
primary,neutral
primary,neutral
primary,neutral
primary,neutral
likely,neutral
Democratic,weakpos
primary,neutral
likely,neutral
Democratic,weakpos
wealthy,weakpos
likely,neutral
Democratic,weakpos
trying,weakneg
potential,weakpos
appeal,weakpos
-surprise,neutral
major,neutral
surge,weakpos
primary,neutral
unity,strongpos
boom,strongpos
looks,neutral
real,weakpos
primary,neutral
wealthy,weakpos
unity,strongpos
unity,strongpos
unity,strongpos
so,neutral
exhausted,strongneg
thought,neutral
would,neutral
Look,neutral
Further,neutral
Primary,neutral
panic,strongneg
know,neutral
point,neutral
primary,neutral
primary,neutral
boom,strongpos
looks,neutral
real,weakpos
Democratic,weakpos
rival,weakneg
look,neutral
much,neutral
need,neutral
really,neutral
primary,neutral
confident,strongpos
still,neutral
shows,neutral
confident,strongpos
still,neutral
unity,strongpos
think,neutral
confused,strongneg
unity,strongpos
confident,strongpos
still,neutral
confident,strongpos
confident,strongpos
still,neutral
unity,strongpos
Nervous,strongneg
confident,strongpos
still,neutral
confident,strongpos
still,neutral
Democratic,weakpos
popular,weakpos
still,neutral
should,neutral
lose,strongneg
supporter,strongpos
transparency,neutral
Nervous,strongneg
Nervous,strongneg
primary,neutral
just,strongpos
Activists,neutral
Disrupt,strongneg
unity,strongpos
Obviously,weakneg
want,strongpos
lose,strongneg
blame,strongneg
primary,neutral
boom,strongpos
looks,neutral
real,weakpos
unity,strongpos
Activists,neutral
Disrupt,strongneg
unity,strongpos
confident,strongpos
still,neutral
primary,neutral
boom,strongpos
looks,neutral
real,weakpos
unity,strongpos
boom,strongpos
looks,neutral
real,weakpos
unity,strongpos
fight,strongneg
boom,strongpos
looks,neutral
real,weakpos
fight,strongneg
fight,strongneg
Interesting,strongpos
insight,weakpos
unity,strongpos
hoping,strongpos
support,strongpos
fight,strongneg
Looks,neutral
Competitive,strongpos
surge,weakpos
primary,neutral
Looks,neutral
Competitive,strongpos
liked,strongpos
unlikely,weakneg
much,neutral
much,neutral
exactly,neutral
pillars,weakpos
criticized,strongneg
